Step,Scenario,Decision,Network_Score,Network_Weight,Data_Score,Data_Weight,Device_Score,Device_Weight,App_Score,App_Weight,Instant_Trust,Prev_Trust,Long_Term_Decay,Short_Term_Weight,Inertia_Component,Freshness_Component,Ensemble_Trust
4,byod,Limited Access,0.9198952060336638,0.3444068501295549,0.48630961466672373,0.3170988439703677,0.4611382996022755,0.12710782510347593,0.6995247121229331,0.21138648079660152,0.6424562461774908,0.607679500763191,0.9989588756797245,0.6703200460356393,0.2001311712508216,0.43065130051357964,0.6307824717644013
5,byod,Limited Access,0.8891181311363483,0.34205064936337437,0.5280723800369331,0.3197903834740614,0.454174593167746,0.13646383353343242,0.5436372947303119,0.2016951336291318,0.6181328101999012,0.6307824717644013,0.9989588756797245,0.6065306597126334,0.24793516267536708,0.37491650116057007,0.6228516638359372
6,byod,Limited Access,0.9108314472604497,0.3372804917751164,0.4821939762566503,0.30986138683213366,0.4420024891981066,0.14622843166398639,0.6538687702949828,0.20662968972876353,0.626349831276882,0.6228516638359372,0.9989588756797245,0.5488116360940264,0.28073084284182864,0.34374807567028304,0.6244789185121117
7,byod,Limited Access,0.8943278650708886,0.33013396351887425,0.5239265935256502,0.3068467421839651,0.5399264856593022,0.15383254916279127,0.644645054983795,0.2091867451343693,0.6381664245235955,0.6244789185121117,0.9989588756797245,0.49658530379140947,0.31404456485712845,0.31690406779152724,0.6309486326486557
8,byod,Limited Access,0.9140198348353412,0.3292236467398365,0.5295343727199819,0.30443685097862344,0.3462688088596494,0.1495334077772494,0.65212556862844,0.21680609450429073,0.6260430190958511,0.6309486326486557,0.9989588756797245,0.44932896411722156,0.347083403547231,0.28129926126315674,0.6283826648103877
9,byod,Limited Access,0.9191666928812913,0.3259469897021473,0.4052680825601467,0.2996586484392936,0.4422821618659276,0.15359905028056464,0.606606889685205,0.22079531157799437,0.600372377329529,0.6283826648103877,0.9989588756797245,0.4065696597405991,0.37251310193886655,0.24409319316852118,0.6166062951073877
10,byod,Limited Access,0.8971848340309219,0.3259593281792357,0.47278179711396257,0.2841322678313807,0.4740721309346585,0.1616593711130254,0.6580091108149441,0.22824903287635825,0.6233376488121779,0.6166062951073877,0.9989588756797245,0.36787944117144233,0.38936371731824493,0.2293131059061448,0.6186768232243898
11,byod,Limited Access,0.9172467299476634,0.30346924423019517,0.4582238357711269,0.26787944928998975,0.31744927475461054,0.1985981471029928,0.6395990018786857,0.23005315937682233,0.5908681609864109,0.6186768232243898,0.9989588756797245,0.33287108369807955,0.4123074878834376,0.19668292507023794,0.6089904129536755
12,byod,Limited Access,0.9160867817563605,0.305242719922626,0.43383145038740334,0.27142563763132715,0.5129655091752251,0.18375886798475824,0.6350272915341245,0.23957277446128855,0.6147347160441943,0.6089904129536755,0.9989588756797245,0.301194211912202,0.42512295832301533,0.1851545383340024,0.6102774966570177
13,byod,Limited Access,0.8904995200265615,0.30191262076026815,0.4670204831433541,0.2623312046107703,0.4623561916662423,0.18539428371016892,0.60919421764342,0.25036189091879263,0.6039703073187855,0.6102774966570177,0.9989588756797245,0.2725317930340126,0.44349526131908557,0.16460111079289225,0.6080963721119779
14,byod,Limited Access,0.9331186634737232,0.28742959658223577,0.4991413575295383,0.25318038785459496,0.5722330678793541,0.20650859022925888,0.6194012098787959,0.2528814253339104,0.6329431627344693,0.6080963721119779,0.9989588756797245,0.24659696394160643,0.4576646705482254,0.15608186227791826,0.6137465328261437
15,byod,Limited Access,0.9187361840278963,0.28914986753078886,0.5335882668372303,0.2551977785279828,0.22973862533376274,0.1891617887773498,0.6078611847046651,0.2664905651638786,0.5878421318787064,0.6137465328261437,0.9989588756797245,0.22313016014842982,0.47630476137138644,0.13116530902809015,0.6074700703994766
16,byod,Limited Access,0.9058852553796033,0.297826381969102,0.48956405738947206,0.26072335565753596,0.4268447754555358,0.14968475756619193,0.6128626363378378,0.2917655048071701,0.6125330896440015,0.6074700703994766,0.9989588756797245,0.20189651799465538,0.4843192163648894,0.12366829795563201,0.6079875143205214
17,byod,Limited Access,0.9390313648406375,0.2976241143895408,0.5083354157013752,0.2604460456788311,0.5399282601053893,0.14964785785915188,0.6743834987311286,0.2922819820724762,0.6493901453295634,0.6079875143205214,0.9989588756797245,0.1826835240527346,0.4964008589880351,0.11863288023392211,0.6150337392219573
18,byod,Limited Access,0.9155152134964274,0.29762599740834694,0.4625583913800172,0.26384674409757125,0.3958247091170354,0.1501511886240981,0.6264830496691692,0.2883760698699837,0.6086733813695338,0.6150337392219573,0.9989588756797245,0.16529888822158653,0.5128348645984919,0.10061303323045767,0.6134478978289496
19,byod,Limited Access,0.917712868028357,0.29400584534416646,0.4934112776368762,0.26674494851892383,0.4451688884947389,0.1531178663086483,0.71790980157288,0.28613133982826144,0.6387445748780942,0.6134478978289496,0.9989588756797245,0.14956861922263504,0.521152193076497,0.09553614410046557,0.6166883371769625
20,byod,Limited Access,0.9097110361043717,0.29510546684951877,0.5212671518168872,0.2800641708637151,0.37460558966058477,0.1536480835100212,0.6666046378268471,0.27118227877674494,0.6221338884641299,0.6166883371769625,0.9989588756797245,0.1353352832366127,0.5326734890843716,0.08419666600638823,0.6168701550907598
21,byod,Limited Access,0.9096417163383262,0.29733689146488074,0.46891687169292195,0.278127552512335,0.46141393105297335,0.15304478489990456,0.6532526351989376,0.27149077112287967,0.6186172959950651,0.6168701550907598,0.9989588756797245,0.1224564282529819,0.5407668469169233,0.07575366452307336,0.6165205114399968
22,byod,Limited Access,0.9249306270288707,0.2937754945820838,0.5064370207190284,0.2761864848287192,0.2759183497960923,0.16201383485756446,0.620648155194816,0.26802418573163245,0.5999230423839134,0.6165205114399968,0.9989588756797245,0.11080315836233387,0.5476373388005709,0.06647336787047789,0.6141107066710487
23,byod,Limited Access,0.8943509300831394,0.2955339665125233,0.4830915157903709,0.28622694420638295,0.3054189385438989,0.1493543135614707,0.6251099203521627,0.268884775719623,0.5945778092349461,0.6141107066710487,0.9989588756797245,0.1002588437228037,0.5519654137653345,0.05961168365713345,0.6115770974224679
24,byod,Limited Access,0.8884910256203509,0.2965813718251014,0.4565656979287382,0.28854792245495264,0.38317756869994696,0.14363644520293042,0.6058494393865765,0.27123426051701555,0.5926458919838167,0.6115770974224679,0.9989588756797245,0.09071795328941247,0.5555171097176697,0.05376362234615007,0.6092807320638197
25,byod,Limited Access,0.9100769526810528,0.29006887849499996,0.49783061621907587,0.2793669365193238,0.39872396671121485,0.16627380727757704,0.6086163137194575,0.2642903777080992,0.6043645495363607,0.6092807320638197,0.9989588756797245,0.0820849986238988,0.5586856565735554,0.049609263217025384,0.6082949197905808
26,byod,Limited Access,0.920561578776496,0.2806405714283098,0.4985450014972635,0.2748417941048307,0.4714354910281607,0.18881006735179773,0.48631648260225097,0.2557075671150619,0.5869269355142066,0.6082949197905808,0.9989588756797245,0.07427357821433388,0.5625284071002139,0.04359316365101372,0.6061215707512276
27,byod,Limited Access,0.8953579176206796,0.2943012155040128,0.4660902440630723,0.28806031169387786,0.29503822933961094,0.1928071163318589,0.5394485619511562,0.22483135647025046,0.5629201697788105,0.6061215707512276,0.9989588756797245,0.06720551273974976,0.5647982217961605,0.037831338641531945,0.6026295604376924
28,byod,Limited Access,0.8821988386529542,0.2926591639163294,0.47675263655683175,0.284801553084474,0.2838406719972196,0.20667315755388996,0.6693708290864375,0.2158661254453067,0.5785427523618055,0.6026295604376924,0.9989588756797245,0.06081006262521795,0.5653943598169175,0.035181221002487356,0.6005755808194049
29,byod,Limited Access,0.9118994883202998,0.29557158659013094,0.49641974527443916,0.29047894982032785,0.2966674133073087,0.198902205931871,0.5854347265905426,0.21504725765767013,0.5805943326167275,0.6005755808194049,0.9989588756797245,0.05502322005640721,0.566939109212398,0.03194616972707308,0.5988852789394711
0,compromised,No Access,0.06812616166484403,0.25,0.09837430177520107,0.25,0.16188005730292923,0.25,0.16001607204226637,0.25,0.22693478781326212,0.5,0.9989588756797245,1.0,0.0,0.22693478781326212,0.22693478781326212
1,compromised,No Access,0.11770698869074327,0.25,0.2745581033088929,0.25,0.23266657585984313,0.25,0.08356454682992567,0.25,0.2616361539813483,0.22693478781326212,0.9989588756797245,0.9048374180359595,0.021573216536928327,0.23673818203334193,0.25831139857027025
2,compromised,No Access,0.13996218362177837,0.2884269616502586,0.24933197930044732,0.1723814794453827,0.0526328302757556,0.27207081824047946,0.23982741751627046,0.26712074066387914,0.25008108724745554,0.25831139857027025,0.9989588756797245,0.8187307530779818,0.046775163175933936,0.20474907689266975,0.2515242400686037
3,compromised,No Access,0.11056231485388636,0.3166574042047682,0.24717716127619302,0.21505864566341085,0.3937928680055739,0.22294055667502852,0.29929738483007706,0.24534339345679268,0.3081332800513198,0.2515242400686037,0.9989588756797245,0.7408182206817179,0.06512262866757249,0.2282707482604402,0.2933933769280127
4,compromised,No Access,0.1951917825034366,0.35933118972377515,0.10750968374030509,0.2586118522477438,0.1179860430947385,0.15138258709125474,0.2990467514160789,0.2306743709372263,0.2649718260178007,0.2933933769280127,0.9989588756797245,0.6703200460356393,0.0966252112965691,0.1776159266143996,0.2742411379109687
5,compromised,No Access,0.09642601972234628,0.3415612981774742,0.25578756923131685,0.2535453814071883,0.289506126420469,0.1694721260753839,0.17235237401948061,0.23542119433995365,0.2649832365833707,0.2742411379109687,0.9989588756797245,0.6065306597126334,0.107793136594369,0.16072045729770065,0.26851359389206964
6,compromised,No Access,0.07958516944670475,0.33544536415421405,0.3366684166790657,0.2528854901401217,0.23720094860032426,0.17095806284489312,0.3548383324197928,0.24071108286077122,0.2987578278031061,0.26851359389206964,0.9989588756797245,0.5488116360940264,0.12102407668556017,0.16396177227252007,0.2849858489580802
7,compromised,No Access,0.15991548643611872,0.3459468911171586,0.286775723816351,0.2395634763762974,0.1500976652789381,0.1905060630088964,0.03332345904997892,0.22398356949764758,0.24944276758584477,0.2849858489580802,0.9989588756797245,0.49658530379140947,0.14331669856801393,0.12386961252018668,0.2671863110882006
8,compromised,No Access,0.11669494317985556,0.3523468509335056,0.25078089373023565,0.25059535828236595,0.18332032659555345,0.2036373714884014,0.1701048472451834,0.1934204192957271,0.25716456139723326,0.2671863110882006,0.9989588756797245,0.44932896411722156,0.1469785802442051,0.11555148598027845,0.26253006622448355
9,compromised,No Access,0.30604372062875274,0.344531949907126,0.1864639615774421,0.2516110267136191,0.2562075370641376,0.20721045002208824,0.2843430822416286,0.19664657335716665,0.31883374256487196,0.26253006622448355,0.9989588756797245,0.4065696597405991,0.15563110632755597,0.12962812622842176,0.28525923255597774
10,compromised,No Access,0.10896995907090709,0.28920373810266964,0.2494853082688398,0.2722425601692562,0.04237877773650782,0.2266362491151109,0.2811253237165318,0.2119174526129633,0.25543833664613097,0.28525923255597774,0.9989588756797245,0.36787944117144233,0.18013049180433913,0.09397051253914142,0.27410100434348056
11,compromised,No Access,0.26957918179336116,0.29214027153467015,0.18571412928737863,0.30481211800188274,0.27904458643133845,0.19660804683976846,0.20197203488883875,0.2064395636236786,0.2976122308864342,0.27410100434348056,0.9989588756797245,0.33287108369807955,0.18267032525671054,0.09906650581697041,0.28173683107368097
12,compromised,No Access,0.25285525610668114,0.2699634954467348,0.23824009882218886,0.304047108339475,0.13851792589847425,0.19366295330064295,0.3089519716803882,0.23232644291314725,0.3035773751928013,0.28173683107368097,0.9989588756797245,0.301194211912202,0.19667435241497916,0.09143574827557066,0.2881101006905498
13,compromised,No Access,0.06180386258304346,0.25752526593263547,0.23682124330558332,0.30443113815824113,0.2784014793467149,0.212333492602206,0.29082957040343244,0.2257101033069174,0.2845118577760559,0.2881101006905498,0.9989588756797245,0.2725317930340126,0.20937272813491037,0.0775385267391465,0.2869112548740569
14,compromised,No Access,0.1457874474669552,0.2383840044853646,0.31794540671247695,0.2960998282905812,0.280806135271007,0.24512863253160697,0.11615033438751178,0.22038753469244726,0.2932874375813541,0.2869112548740569,0.9989588756797245,0.24659696394160643,0.21593476126565886,0.07232379166977533,0.2882585529354342
15,compromised,No Access,0.522105042054661,0.23340266489702258,0.23293369181406298,0.31962481737747767,0.21774466238557802,0.24174173450441275,0.27885131353126996,0.20523078322108715,0.3499370024042585,0.2882585529354342,0.9989588756797245,0.22313016014842982,0.2237062271243264,0.07808149938832368,0.30178772651265007
16,compromised,No Access,0.2328376444579777,0.15390298545725858,0.04114945166299734,0.34751949177013886,0.35767992156239997,0.2744023695926286,0.10424987254631428,0.2241751531799739,0.25371232883961836,0.30178772651265007,0.9989588756797245,0.20189651799465538,0.24060707240610443,0.051223635765033936,0.2918307081711384
17,compromised,No Access,0.30149545782014453,0.17834588821792777,0.2531340708065784,0.306712909411611,0.22162554532169532,0.26402787558547863,0.19485247504835812,0.25091332678498257,0.3025036051542378,0.2918307081711384,0.9989588756797245,0.1826835240527346,0.23826971903713984,0.05526242462823314,0.29353214366537295
18,compromised,No Access,0.22400736308072727,0.16596530741654641,0.2432455900153307,0.29369876195560485,0.10693138395314283,0.254815070879055,0.24428747512222293,0.28552085974879376,0.28000050799141046,0.29353214366537295,0.9989588756797245,0.16529888822158653,0.24475651911774407,0.0462837726724596,0.2910402917902037
19,compromised,No Access,0.19649018675355406,0.17566778350832662,0.2543919283254947,0.29464039889221105,0.28423574032190335,0.2384837078654133,0.16563878936671372,0.2912081097340492,0.2933532110813488,0.2910402917902037,0.9989588756797245,0.14956861922263504,0.24725210873960934,0.043876434725963545,0.2911285434655729
20,compromised,No Access,0.29893327084031074,0.17806465586899078,0.21382324093009608,0.29530058839031587,0.33426366607803193,0.23500377419378335,0.16778385738606574,0.2916309815469099,0.30506706465174815,0.2911285434655729,0.9989588756797245,0.1353352832366127,0.2514664988310906,0.041286337600806376,0.292752836431897
21,compromised,No Access,0.19744976587739327,0.17859542279032126,0.24160999487603751,0.28013720360347216,0.11964106503522648,0.2608194972062466,0.12752684857813784,0.28044787639996,0.25626897388558806,0.292752836431897,0.9989588756797245,0.1224564282529819,0.25663590137533965,0.03138178321408581,0.28801768458942545
22,compromised,No Access,0.27550179458184565,0.18268334062041647,0.2877346085777624,0.29139414598775937,0.33237949475835893,0.24764711134576822,0.3533053898224694,0.27827540204605594,0.3577049241570065,0.28801768458942545,0.9989588756797245,0.11080315836233387,0.25583777893723203,0.039634835358355415,0.29547261429558747
23,compromised,No Access,0.3649276345319518,0.18606106743574202,0.2815248889739158,0.29133111786168003,0.35375392295035685,0.25801655569566095,0.18367072093612546,0.26459125900691693,0.33858324485337454,0.29547261429558747,0.9989588756797245,0.1002588437228037,0.2655720899087814,0.03394596463291426,0.29951805454169567
24,compromised,No Access,0.23422459211413613,0.2075577722748891,0.11973504087840373,0.2806143236807943,0.5000277742782778,0.23952262075391118,0.1867965154114234,0.27230528329040543,0.31159031981537,0.29951805454169567,0.9989588756797245,0.09071795328941247,0.27206284321063173,0.028266836078443828,0.30032967928907556
25,compromised,No Access,0.08981253002997847,0.23238890081001337,0.2350113919530012,0.2835592330686868,0.22774505325277897,0.19090642003899658,0.07111018456992191,0.29314544608230325,0.2442600163855818,0.30032967928907556,0.9989588756797245,0.0820849986238988,0.27539010382584556,0.02005008310888398,0.2954401869347295
26,compromised,No Access,0.2778946881431207,0.27672280706708474,0.22906722428361023,0.2709944149937111,0.08058039093877338,0.1835039110002371,0.1661510715755789,0.26877886693896713,0.2761765944357427,0.2954401869347295,0.9989588756797245,0.07427357821433388,0.27321204294620555,0.020512623887791504,0.29372466683399706
27,compromised,No Access,0.3566416590246793,0.2577068652790425,0.29011775449665766,0.3271666775688079,0.1587974627369585,0.15309157703647197,0.3785795620173094,0.2620348801156776,0.354535841947888,0.29372466683399706,0.9989588756797245,0.06720551273974976,0.2736994978085016,0.023826763042726695,0.2975262608512283
28,compromised,No Access,0.2347631095361285,0.2628640522182222,0.22284047251566091,0.34593016060954795,0.26129704325972186,0.16031244692942917,0.11417007465749539,0.2308933402428007,0.2802437799220078,0.2975262608512283,0.9989588756797245,0.06081006262521795,0.27914274510616893,0.01704164180738509,0.29618438691355403
29,compromised,No Access,0.38063958828820543,0.2612473041773516,0.282281993431408,0.3421187172521659,0.1750338735749364,0.17380696530992476,0.36295780039426095,0.22282701326055762,0.351769907637724,0.29618438691355403,0.9989588756797245,0.05502322005640721,0.27959597066915076,0.019355513037172527,0.2989514837063233
0,untrusted_device_geofence,No Access,0.3606217258457408,0.25,0.27385129362106336,0.25,0.3385873169613979,0.25,0.2957370966290591,0.25,0.3596635024385322,0.5,0.9989588756797245,1.0,0.0,0.3596635024385322,0.3596635024385322
1,untrusted_device_geofence,No Access,0.37471278994293955,0.25,0.29641194703265283,0.25,0.17536869898430013,0.25,0.3194792501108896,0.25,0.34075447428881817,0.3596635024385322,0.9989588756797245,0.9048374180359595,0.03419087348089282,0.308327398699695,0.34251827218058783
2,untrusted_device_geofence,No Access,0.32785558710270923,0.2788193050537416,0.3180233755717401,0.27668268066127283,0.24521458953210395,0.1681884854675819,0.35681286150616764,0.2763095288174036,0.3612900924824883,0.34251827218058783,0.9989588756797245,0.8187307530779818,0.062023387897950435,0.2957993094978013,0.35782269739575173
3,untrusted_device_geofence,No Access,0.2503082438170544,0.27024907016164706,0.2786061828248033,0.27182113245637846,0.16784277386850818,0.19395052413240518,0.3875885566068468,0.26397927324956927,0.33156533758665113,0.35782269739575173,0.9989588756797245,0.7408182206817179,0.09264456835244561,0.245629643430676,0.3382742117831216
4,untrusted_device_geofence,No Access,0.32518348619799753,0.24211814712196264,0.28987529874069123,0.28957552023968613,0.2179538382190907,0.20272352908567043,0.2204830037815032,0.26558280355268077,0.322008435292261,0.3382742117831216,0.9989588756797245,0.6703200460356393,0.11140611806565871,0.21584870916897256,0.3272548272346313
5,untrusted_device_geofence,No Access,0.1969566864021726,0.2557063061789821,0.2978796234262827,0.29606373890996535,0.457615914306564,0.21968718089514042,0.25859714008995605,0.22854277401591214,0.3449228499510304,0.3272548272346313,0.9989588756797245,0.6065306597126334,0.12863068087444046,0.20920628373076014,0.33783696460520063
6,untrusted_device_geofence,No Access,0.2653106050257886,0.2437785497044082,0.2953493577662044,0.33254058971138106,0.38875093887950546,0.16616046694879436,0.2767491555951719,0.2575203936354164,0.3447221284491281,0.33783696460520063,0.9989588756797245,0.5488116360940264,0.1522694107175489,0.1891875153119811,0.34145692602953004
7,untrusted_device_geofence,No Access,0.1502365569034945,0.24731544625229454,0.29362013513682633,0.32960375506891837,0.3962796521017506,0.16167965532468087,0.31273109747462136,0.26140114335410636,0.3308841496195857,0.34145692602953004,0.9989588756797245,0.49658530379140947,0.171715471209004,0.16431220595860413,0.3360276771676081
8,untrusted_device_geofence,No Access,0.26735623947062825,0.22072316594894473,0.3289879579308821,0.3385331981786908,0.31563549720820694,0.16550999558631282,0.25719353273739043,0.2752336402860516,0.34156655928220236,0.3360276771676081,0.9989588756797245,0.44932896411722156,0.1848480586887156,0.15347574825935553,0.3383238069480711
9,untrusted_device_geofence,No Access,0.2444004059197783,0.22584536655541276,0.28452432573765957,0.32944563693866896,0.12671137481144262,0.17252498636317506,0.2862572872956341,0.272184010142743,0.31056165490974574,0.3383238069480711,0.9989588756797245,0.4065696597405991,0.2005625836671057,0.1262649463651327,0.3268275300322384
10,untrusted_device_geofence,No Access,0.3466953353507064,0.2324208149504051,0.283598023924026,0.3307421356871765,0.17634497532246346,0.15878785932647682,0.35659065601896645,0.27804919003594164,0.34783876511007783,0.3268275300322384,0.9989588756797245,0.36787944117144233,0.2063793104693005,0.12796273052646004,0.33434204099576054
11,untrusted_device_geofence,No Access,0.3979408423113185,0.23747868899085026,0.31284639688843696,0.33401411521486646,0.17074935075548062,0.15570589840083074,0.3501459547696059,0.2728012973934525,0.36243290001902617,0.33434204099576054,0.9989588756797245,0.33287108369807955,0.2228170214916641,0.12064343219717096,0.34346045368883504
12,untrusted_device_geofence,No Access,0.23705593220099214,0.23244604833580237,0.33121828685594723,0.3378123232668469,0.2635264769014726,0.1572177573309429,0.2317465480117972,0.2725238710664078,0.32617440392222863,0.34346045368883504,0.9989588756797245,0.301194211912202,0.23976227052735136,0.09824184253528791,0.3380041130626393
13,untrusted_device_geofence,No Access,0.26367453625297393,0.23575550454501354,0.31038137646358865,0.3363174645539941,0.22899115446148016,0.1578932509966593,0.30391700731312393,0.2700337799043331,0.3357231878907372,0.3380041130626393,0.9989588756797245,0.2725317930340126,0.24563124688487095,0.09149524235895731,0.33712648924382826
14,untrusted_device_geofence,No Access,0.2806733504331398,0.22940645993788863,0.27664269748854414,0.3279204369292079,0.30532799277759864,0.1597864894213623,0.2644280972392989,0.28288661371154106,0.3303506959162451,0.33712648924382826,0.9989588756797245,0.24659696394160643,0.25372768315816335,0.08146347864894289,0.33519116180710623
15,untrusted_device_geofence,No Access,0.35237325350361204,0.23089395665205656,0.3458179772852897,0.3213402858750881,0.3595938810704538,0.15959076617122492,0.29232206552365125,0.28817499130163027,0.3711996480673615,0.33519116180710623,0.9989588756797245,0.22313016014842982,0.26012879551949586,0.08282583692031116,0.342954632439807
16,untrusted_device_geofence,No Access,0.32154009333297806,0.22568836031194398,0.25715646376640894,0.3101901914444464,0.2971579717470117,0.17861871614484126,0.21487163118753594,0.28550273209876836,0.321697489935149,0.342954632439807,0.9989588756797245,0.20189651799465538,0.27342831676090273,0.06494960306552729,0.33837791982643
17,untrusted_device_geofence,No Access,0.38630050115199677,0.2254343752620206,0.2764943658185144,0.30599900670602825,0.3450935646365914,0.19434284304715574,0.28491428336485713,0.2742237749847954,0.3582824761456387,0.33837791982643,0.9989588756797245,0.1826835240527346,0.27627391370388016,0.0654523053486251,0.3417262190525053
18,untrusted_device_geofence,No Access,0.26630604384897305,0.24040408830382076,0.3149708020486969,0.2932450336712314,0.20787926422876984,0.20053062612972108,0.2395195921214307,0.2658202518952268,0.31967526775029953,0.3417262190525053,0.9989588756797245,0.16529888822158653,0.28494228544151645,0.05284196635106251,0.337784251792579
19,untrusted_device_geofence,No Access,0.3351813107601787,0.23998389742487564,0.34902850212022757,0.29461519524726515,0.13589536668019436,0.20260140585763087,0.3096236974983267,0.2627995014702283,0.3419596195750009,0.337784251792579,0.9989588756797245,0.14956861922263504,0.2869632518611896,0.05114642812973044,0.33810967999092
20,untrusted_device_geofence,No Access,0.26025791696320033,0.24718212888892951,0.25245014906585905,0.2882701654125963,0.5641810556108886,0.20445923006235428,0.3864555877156461,0.2600884756361199,0.3847174524826523,0.33810967999092,0.9989588756797245,0.1353352832366127,0.2920471364164657,0.05206584539780784,0.3441129818142735
21,untrusted_device_geofence,No Access,0.36974968089694576,0.2674810455741732,0.3174704675679297,0.31017360235298874,0.37789628934574493,0.14825656694984488,0.209229800749534,0.27408878512299323,0.3534600946744002,0.3441129818142735,0.9989588756797245,0.1224564282529819,0.3016597425296198,0.04328346072378788,0.34494320325340766
22,untrusted_device_geofence,No Access,0.2697627178927763,0.27256305499357286,0.29862955401877245,0.3053641319786454,0.16780808533731206,0.15260011893303957,0.21243594966440194,0.26947269409474217,0.30941273284757054,0.34494320325340766,0.9989588756797245,0.11080315836233387,0.3064030707199362,0.03428390803703186,0.3406869787569681
23,untrusted_device_geofence,No Access,0.3063501269509924,0.2819524619762744,0.35698776990933756,0.3090986355255824,0.44061082999584383,0.14245753984989187,0.403350684705838,0.2664913626482513,0.3955564714796661,0.3406869787569681,0.9989588756797245,0.1002588437228037,0.3062109602573337,0.0396580344576235,0.3458689947149572
24,untrusted_device_geofence,No Access,0.39353119285284577,0.29859370487425035,0.24481533019009144,0.3126367386806676,0.34149107180725524,0.14159874232604244,0.3291622748267356,0.24717081411903952,0.3631330344564492,0.3458689947149572,0.9989588756797245,0.09071795328941247,0.3141650416517876,0.032942685657662764,0.3471077273094504
25,untrusted_device_geofence,No Access,0.27000654655810613,0.2950727698028536,0.26323853587279744,0.31132586505472987,0.21766187356600067,0.14429177952003078,0.40501951812928155,0.2493095856223857,0.34164973126155185,0.3471077273094504,0.9989588756797245,0.0820849986238988,0.3182836717595759,0.02804431772045988,0.3463279894800358
26,untrusted_device_geofence,No Access,0.25454818658222467,0.2983020516656381,0.29826688175736565,0.3226647481773409,0.4014327276777421,0.14343485267607775,0.338058867574796,0.23559834748094333,0.3516987067117644,0.3463279894800358,0.9989588756797245,0.07427357821433388,0.32027118083362444,0.026121921400836304,0.34639310223446074
27,untrusted_device_geofence,No Access,0.23328281978065332,0.28908465694216906,0.27694399858579305,0.325717107149243,0.48980892111582924,0.13910105867525657,0.230540978856064,0.24609717723333127,0.33141805710011574,0.34639310223446074,0.9989588756797245,0.06720551273974976,0.32277717478689943,0.02227312045862494,0.3450502952455244
28,untrusted_device_geofence,No Access,0.48903774744248973,0.29850560105938,0.3068126471702446,0.33135293078611194,0.40701297694883815,0.12880887409363515,0.19867182639584374,0.24133259406087285,0.3815319462431773,0.3450502952455244,0.9989588756797245,0.06081006262521795,0.323730370351045,0.023200981544568903,0.3469313518956139
29,untrusted_device_geofence,No Access,0.22502958291149838,0.2546985767893832,0.2965049044682644,0.3541765828759315,0.37055053631080076,0.1447154167231561,0.3108264753174911,0.24640942361152918,0.3397734818193152,0.3469313518956139,0.9989588756797245,0.05502322005640721,0.3275007474216594,0.018695431059475857,0.34619617848113526
