Step,Scenario,Decision,Network_Param_Anomalies_Score,Network_Param_Anomalies_Weight,Network_Param_ProtocolScore_Score,Network_Param_ProtocolScore_Weight,Network_Param_NodeReputation_Score,Network_Param_NodeReputation_Weight,Network_Score,Data_Param_Integrity_Score,Data_Param_Integrity_Weight,Data_Param_Freshness_Score,Data_Param_Freshness_Weight,Data_Param_Authenticity_Score,Data_Param_Authenticity_Weight,Data_Score,Device_Param_Identity_Score,Device_Param_Identity_Weight,Device_Param_Reputation_Score,Device_Param_Reputation_Weight,Device_Param_Compliance_Score,Device_Param_Compliance_Weight,Device_Score,App_Param_VulnerabilityScore_Score,App_Param_VulnerabilityScore_Weight,App_Param_Consistency_Score,App_Param_Consistency_Weight,App_Param_AccessCompliance_Score,App_Param_AccessCompliance_Weight,App_Score,Network_Weight,Data_Weight,Device_Weight,App_Weight,Belief_Safe,Belief_Unsafe,Uncertainty,Trust_Score
9,remote_vpn,Full Access,0.8045055523423299,0.32702087999949236,0.8439570304589529,0.3348446765459917,0.8538900590447092,0.3381344434545159,0.8344142724606366,0.9521174599401221,0.3374044445989978,0.9452187092602731,0.32862671195092497,0.8767507532357423,0.3339688434500772,0.9246802143149311,0.995800300466098,0.3342506860784771,0.9578481282633259,0.331547312758824,0.9863235855252575,0.33420200116269905,0.9800502226612315,0.9008858370185667,0.3373945462650995,0.9024613942864329,0.3278841432576917,0.9387248890691291,0.33472131047720877,0.9140679743530741,0.23926175440458153,0.2544972526766683,0.25450487769987123,0.25173611521887895,0.9999295609616103,4.6899771785319145e-05,2.353926660436656e-05,0.9999413305949125
10,remote_vpn,Full Access,0.8335233580765974,0.33357877646342426,0.7907742747987254,0.3331500763432745,0.7769811443422026,0.33327114719330114,0.8004376092828587,0.9364908759806304,0.3374211157016635,0.9027858914595924,0.32737940134962673,0.9122807611964353,0.33519948294870977,0.9173413403678434,1.0,0.33392183710094414,0.9500898347833532,0.3321572609821775,0.9950378997043902,0.33392090191687834,0.9817650272203586,0.9059067752041088,0.33591961335297565,0.9341225949463873,0.33008413706627554,0.906851462909175,0.3339962495807488,0.9155358918658736,0.2361913372183103,0.2554323340469437,0.2555398038023187,0.2528365249324273,0.9999722853177548,1.9518897462004172e-05,8.195784783060489e-06,0.9999763832101464
11,remote_vpn,Full Access,0.7656279802123531,0.33942067242559004,0.8515878503841283,0.33110831966750665,0.8022172833212153,0.32947100790690326,0.8061451229576546,0.9356985647940952,0.3393397757534404,0.9596629979549507,0.3280940009006301,0.8971277497172089,0.3325662233459295,0.9307338012476618,0.9939831144697358,0.3344328231268314,0.9335615445969383,0.3315174534426625,0.986757652920289,0.33404972343050604,0.9715386460602475,0.9039178625459746,0.3384324913837086,0.9407762712382308,0.3273202307517784,0.9144441753519481,0.33424727786451286,0.9195007567856142,0.23587989755445507,0.25515980092866936,0.2552211921787001,0.25373910933817545,0.9999891750386951,7.980902249330178e-06,2.8440590554845713e-06,0.9999905970682229
12,remote_vpn,Full Access,0.8494308620725743,0.33888114799057023,0.7856955218909032,0.33605890184297565,0.8867539251389169,0.32505995016645417,0.8401442666629382,0.9442569152603351,0.3379153882169359,0.9099702931921946,0.3267323077191065,0.9100442489750395,0.33535230406395766,0.9215810716411736,1.0,0.3344590354099264,0.9427882031435227,0.33152906978619506,1.0,0.3340118948038785,0.9810326262073753,0.8705411368343914,0.337949501474018,0.9130566807532327,0.32719667822030446,0.8860535697501142,0.33485382030567756,0.889646479001431,0.23634921853850188,0.2553439637351163,0.25531852109803477,0.2529882966283471,0.9999957758491337,3.237858937169456e-06,9.862919291281358e-07,0.9999962689950983
13,remote_vpn,Full Access,0.8054281699198919,0.3397766774980918,0.8439276976837788,0.33832109134322247,0.8294852649542792,0.32190223115868555,0.8261974047359345,0.9405223740598357,0.33797913018952763,0.9155233778293561,0.3259082202735787,0.8890050258575989,0.3361126495368936,0.9150593632883657,1.0,0.3348453862245512,0.9697655934494882,0.33069540307729317,0.9935058247611307,0.3344592106981556,0.9878295840144479,0.9132496694877539,0.33753171757704015,0.9276915602039634,0.3278315993515106,0.9447496635608073,0.33463668307144934,0.9285252311522856,0.24256895773831402,0.2535490887533791,0.2534424740468586,0.25043947946144823,0.9999983736277887,1.2863019140031336e-06,3.4007029736660144e-07,0.9999985436629374
14,remote_vpn,Full Access,0.7773038763236491,0.34119901875330566,0.7779035763753973,0.33296253861032077,0.7619153910780738,0.3258384426363737,0.7724893939083329,0.9253878501913477,0.33836317363490703,0.9414424309053623,0.32679653085929855,0.8676941901821319,0.33484029550579436,0.9113162693067917,1.0,0.334474375577167,0.9609178812836817,0.3310077069908852,1.0,0.3345179174319478,0.9870635174993659,0.9168409635174716,0.3360523099816082,0.9307146687486618,0.3305445912346263,0.9228779364492379,0.33340309878376556,0.9234395872247497,0.24326316863698136,0.2530739168595449,0.2533279579464908,0.250334956556983,0.9999993510181214,5.298018323960461e-07,1.1918004605426802e-07,0.9999994106081445
15,remote_vpn,Full Access,0.9060187476393119,0.3353356681211494,0.8987345322311604,0.34171948489214565,0.9027054542619545,0.322944846986705,0.9024595782794222,0.9580850176068519,0.3382828120615179,0.9143494556874605,0.32898881315180367,0.8762391120677807,0.3327283747866784,0.916464051865505,0.9961453288852717,0.33448882934541846,0.9625412849054805,0.3313235356908056,0.9969512764698811,0.33418763496377607,0.9852808559375834,0.9091305392966245,0.3357620146999069,0.925373289562916,0.3310657997067764,0.901279398388211,0.33317218559331674,0.9118921766271146,0.23348963286974436,0.25624160496860626,0.2567215270954155,0.2535472350662339,0.9999997583190459,2.012078911072847e-07,4.047306301213638e-08,0.9999997785555773
16,remote_vpn,Full Access,0.7907276928549296,0.3374686889356055,0.8555159448269384,0.3419645011633282,0.8674597543822563,0.32056680990106634,0.8374807273027292,0.9445611522973381,0.33763116591655523,0.9199499633690726,0.3302098316893433,0.9018797566493283,0.3321590023941014,0.92225728594443,0.9927372865362897,0.33441489077599357,0.9645102584865258,0.33151322746627293,0.9863729854047025,0.3340718817577336,0.9812535193106293,0.9299078873798443,0.33267409245961815,0.9394721637496031,0.33640332404887346,0.9461752266296857,0.33092258349150844,0.9385085716738435,0.2335924802471358,0.25670588682601597,0.2573036018461491,0.2523980310806992,0.9999999083696138,7.777161552643183e-08,1.3858770464558745e-08,0.9999999152989991
17,remote_vpn,Full Access,0.7714686789916537,0.3346780700802065,0.7773094168206643,0.33913863964829066,0.8014666230083688,0.32618329027150295,0.7832343269542792,0.9510580794545588,0.3378282348088722,0.91757439328909,0.3316116010994432,0.9269972250456919,0.33056016409168465,0.9320009406929353,0.9929623563090592,0.3346730199667336,0.9448516828564122,0.3312022073201969,0.9950270400352706,0.33412477271306945,0.9777178570466261,0.9007820635728074,0.33154481285438075,0.9261674691643292,0.3380367659797504,0.9267457602946118,0.3304184211658688,0.9179421476604976,0.23107061865970127,0.25719932428323933,0.2580107146437939,0.25371934241326566,0.9999999639807602,3.1195276158322374e-08,4.82396345091729e-09,0.9999999663927419
18,remote_vpn,Full Access,0.7770834116610508,0.33393530438132596,0.8440700716131652,0.3397081396451487,0.8067170212519531,0.3263565559735255,0.8095104480615767,0.9484882613871787,0.3381321858370921,0.9337733694745469,0.3311263214305231,0.8932299411942105,0.3307414927323848,0.9253395540513947,0.9960555578893296,0.3347313941192576,0.9472606023175066,0.33110239998774127,0.99157695185971,0.3341662058930011,0.9784028322075964,0.8821212661282509,0.33337035986647945,0.9022322655248086,0.336056036924106,0.9267800651944255,0.3305736032094145,0.9036427090063517,0.23060171677545901,0.25730382142643426,0.2578136304790146,0.254280831319092,0.9999999858679011,1.2454892930555768e-08,1.6772058186731442e-09,0.9999999867065039
19,remote_vpn,Full Access,0.8693413034598892,0.3438497601127487,0.9074233732936487,0.34250155461905846,0.9459009860900344,0.3136486852681928,0.9063973153825584,0.9665253161609676,0.3397635191206036,0.9459399954817712,0.3340527408907243,0.9526220379177976,0.3261837399886722,0.9551137100705074,0.9933392187698251,0.33491856855458085,0.9361259667267934,0.33056336741669123,0.9976617643874582,0.33451806402872797,0.9758725831053071,0.9006011104453449,0.33409931254198455,0.9107857049915623,0.3377905481844833,0.8810105300614118,0.3281101392735322,0.8976135021619269,0.2214328950938671,0.25891594521566014,0.2619888910273266,0.2576622686631462,0.9999999948046994,4.629123225703249e-09,5.661769941767147e-10,0.9999999950877878
20,remote_vpn,Full Access,0.8326893667772183,0.3450212971143546,0.8605154450032074,0.34804424710626136,0.7538080805667708,0.30693445577938405,0.8181626885691211,0.9611459316984428,0.33907545307696024,0.9173518585170793,0.3353683685748,0.8860739515528401,0.32555617834823974,0.9220186378651262,0.9975266965301111,0.3351565402368378,0.9549813743973129,0.33072609351414867,0.9800496500945772,0.33411736624901356,0.9776164636189774,0.8969886642646795,0.3340782409961641,0.9110973830769635,0.33765595772940443,0.9087667413652765,0.3282658012744315,0.9056188971444756,0.22248602465266917,0.25871515413488155,0.26163935624698464,0.25715946496546466,0.9999999979743625,1.829383229896801e-09,1.9625379099608153e-10,0.9999999980724893
21,remote_vpn,Full Access,0.8332509788417485,0.3613176108457703,0.9560190927229948,0.3239405491992905,0.8771857541546892,0.31474183995493904,0.8868486610966022,0.9553329811186387,0.33890208300097546,0.8954086784644412,0.33614882729688944,0.906044609959792,0.32494908970213504,0.919173285713878,1.0,0.3348266023284908,0.9429413445671654,0.33127168771269805,0.9970197892868099,0.3339017099588112,0.9801029854629759,0.8710533182745974,0.3328189766658962,0.8890274870663682,0.33743965303007384,0.9108540225363467,0.3297413703040299,0.8902424543175311,0.21980738654623141,0.25990416891219636,0.2630445505346389,0.2572438940069333,0.9999999992303811,7.024025237373337e-10,6.7215788490671e-11,0.999999999263989
22,remote_vpn,Full Access,0.7593364813268122,0.3521046523078205,0.8267811795159627,0.33125939706661894,0.857617049145788,0.31663595062556055,0.8127973324036716,0.9509356759107396,0.34148684850470357,0.9721122597088586,0.3318214663677263,0.8818011722864333,0.3266916851275702,0.9353768535098078,0.9916222536755996,0.3346867046380347,0.9544280556984523,0.33152329489467086,0.9860593454316351,0.3337900004672944,0.9774346674658987,0.9147815363906073,0.33446477867400043,0.9105569281557355,0.33650052496560845,0.8867079456379735,0.3290346963603912,0.9041227680927603,0.21882525878934864,0.2597116480278267,0.26308439046406173,0.25837870271876295,0.9999999997016613,2.7509905105352465e-10,2.3238966306848852e-11,0.9999999997132808
23,remote_vpn,Full Access,0.7900445290768362,0.35787822638476585,0.9370495253601985,0.3232781697986264,0.8871111893879535,0.3188436038166077,0.8685171190106145,0.9631226500665372,0.3423274610463152,0.9271251159667295,0.3332005456960115,0.9341744164493335,0.3244719932576734,0.9417353609977077,1.0,0.3344275169397849,0.9519955268132041,0.33219382487248394,0.9995531474172569,0.3333786581877311,0.9839042393266471,0.932460891278188,0.33201325743819055,0.9210962701746243,0.3366496489472321,0.9259225027108405,0.3313370936145773,0.9264685849084271,0.2176586611666643,0.25985949959197596,0.2635702797130215,0.2589115595283383,0.9999999998899067,1.022338573433803e-10,7.858824702111633e-12,0.9999999998938361
24,remote_vpn,Full Access,0.8490131909376839,0.34508082921549005,0.8470941921999383,0.3301162767509192,0.8326958574527669,0.3248028940335908,0.8430797810804774,0.921849645498497,0.340926722487387,0.9367493897021625,0.33282729076423057,0.8817033938838998,0.3262459867483824,0.91371113352263,0.9960300884926155,0.3345484695673191,0.9502442133834371,0.3325426133430667,0.9768064671407324,0.3329089170896143,0.9744046189628139,0.9070040294323862,0.33221078644480073,0.9283237554523253,0.3366096394852534,0.9040529662740286,0.33117957406994586,0.9132031228820439,0.22480387845486743,0.2574757090155946,0.26101879246106424,0.25670162006847386,0.9999999999574791,3.980797009833007e-11,2.7122748491592574e-12,0.9999999999588353
25,remote_vpn,Full Access,0.838274386889847,0.3608461747840685,0.8266992103842314,0.32110888787397346,0.7944782378613963,0.3180449373419581,0.8206283513616113,0.9029437841048588,0.34027128852727473,0.97755837129267,0.33301096443565253,0.8527204152667821,0.3267177470370728,0.9113823938298515,1.0,0.3343772923961206,0.9528432009791687,0.3328908034115468,0.9816695771570673,0.33273190419233256,0.978202818790459,0.920775048335709,0.33361715908337786,0.8794296925071925,0.33524757860987514,0.9429667490992426,0.3311352623067471,0.9142625725608009,0.22957444223581022,0.255622125814951,0.2596130521964036,0.25519037975283526,0.9999999999833874,1.5670929010351354e-11,9.411360579747452e-13,0.9999999999838579
26,remote_vpn,Full Access,0.8076848125110958,0.3648267957848413,0.8182503423003522,0.3187010023782127,0.8896746681812341,0.3164722018369459,0.8369995675978106,0.956718081561803,0.34015617228938433,0.9355759791640088,0.3338942000361263,0.9201077043340188,0.3259496276744895,0.9377257173681908,0.9966171366802699,0.33421949444366617,0.9451612622134727,0.33343629811376063,0.9808942237026128,0.3323442074425732,0.9742344613296068,0.9117739349687376,0.3341282625631568,0.8990108700372085,0.33636319382424273,0.87776395037744,0.32950854361260046,0.8962743291944169,0.22919313231347024,0.2550913230260226,0.25917052934073725,0.25654501531977,0.9999999999935808,6.093769996274112e-12,3.249622793077833e-13,0.9999999999937432
27,remote_vpn,Full Access,0.8132260020759386,0.3611650057879034,0.8944909799011032,0.32820060342657353,0.8162539910162953,0.3106343907855231,0.8408378143353978,0.9798866632948329,0.3372233552804709,0.9485370648581747,0.3348693624132967,0.9017097185026874,0.32790728230623245,0.9437538537486395,0.9812560364851017,0.3337949154939414,0.9481979240025086,0.3337305003505113,0.9975332747643657,0.33247458415554726,0.9756353040937416,0.933735103691962,0.33260446105657115,0.9281615853110874,0.33710075377411797,0.9283407516785168,0.330294785169311,0.9300745401051869,0.23496455145774625,0.2532065292117493,0.25771653886113305,0.25411238046937146,0.99999999999758,2.308335797008686e-12,1.1102230246251565e-13,0.9999999999976356
28,remote_vpn,Full Access,0.8697431989901645,0.3636004387194416,0.8982038142662608,0.33241283331220434,0.930920021837617,0.303986727968354,0.897800814956797,0.9169270689855334,0.3358099738489155,0.9241016660641657,0.3361773006035065,0.9286089402749375,0.32801272554757793,0.923170808105479,1.0,0.33394820067882397,0.9574837754769925,0.33371746003256175,1.0,0.3323343392886142,0.9858115935420078,0.8924584331123917,0.33314972000688065,0.9027881140219555,0.33630295470317034,0.9048039256965669,0.330547325289949,0.900013104876505,0.23364538790699846,0.2536881292801042,0.25811573267887555,0.2545507501340217,0.9999999999990941,8.676927056317229e-13,3.774758283725532e-14,0.9999999999991129
29,remote_vpn,Full Access,0.7520543504886685,0.36756942560973743,0.7899302158437186,0.32848294980430653,0.9676051638012573,0.30394762458595587,0.8300120841508183,0.9560751855364483,0.33516835087770613,0.9071747627747755,0.3322534391078726,0.8738593432745281,0.3325782100144213,0.9124846542457562,1.0,0.333766437566278,0.9543201597699126,0.33418782584302203,1.0,0.33204573659069997,0.9847343535086504,0.9184481283812949,0.33365774458795205,0.9345621896143198,0.33477618842342133,0.8839287102470018,0.3315660669886265,0.9123972646753851,0.23806430350251673,0.25295756266500213,0.25609348843550983,0.25288464539697136,0.9999999999996478,3.386950231576602e-13,1.3100631690576847e-14,0.9999999999996544
0,public_wifi,Limited Access,0.007899702064473713,0.3333333333333333,0.40217843704126544,0.3333333333333333,0.0,0.3333333333333333,0.13669271303524638,0.583651540990397,0.3333333333333333,0.5732192296824736,0.3333333333333333,0.6353136992003643,0.3333333333333333,0.5973948232910782,0.78264525168745,0.3333333333333333,0.6100951440073139,0.3333333333333333,0.801347475775717,0.3333333333333333,0.7313626238234936,0.739185816900709,0.3333333333333333,0.7714804751497677,0.3333333333333333,0.7708310307468942,0.3333333333333333,0.7604991075991235,0.25,0.25,0.25,0.25,0.3571560492701488,0.2687549642853505,0.3740889864445008,0.5442005424923992
1,public_wifi,Limited Access,0.21166300279889477,0.5526616823209201,0.12364918133635353,0.3831710451389991,0.8137034375398025,0.06416727254008084,0.21656994749858413,0.5624080978013759,0.3318410462147127,0.5641612324766593,0.3348979721027628,0.6520149515655815,0.3332609816825245,0.592857687099893,0.7692105189627921,0.34259883476325886,0.6728914381352242,0.31326200805703686,0.802153298927352,0.3441391571797043,0.7503743108207003,0.7852221832195715,0.4066351345824063,0.6467752725906564,0.308312845139912,0.6291112586549344,0.2850520202776818,0.698037487868173,0.22912110399953275,0.2655314011552792,0.26328894741376724,0.2420585474314209,0.5013562105455852,0.3268463948830859,0.17179739457132892,0.5872549078312497
2,public_wifi,Limited Access,0.36379122038932105,0.4839808975377127,0.0,0.3950903103671171,0.5530249891859547,0.12092879209517018,0.2429446453010655,0.5078138418448568,0.33277486375521464,0.5764845609699487,0.3657357496808807,0.5460503195556756,0.30148938656390456,0.5444570709945966,0.8032466612983912,0.37937266403233916,0.6910978732548992,0.3452379441928098,0.6668226480220488,0.27538939177485106,0.7269589182308848,0.785100056485039,0.3975778961112334,0.7762843897041043,0.30620072048003033,0.756283042295213,0.29622138340873627,0.7738644771561856,0.2264511343478786,0.25786083301828394,0.2698748692712867,0.24581316336255074,0.588017337279625,0.3271209266684128,0.08486173605196223,0.6304482053056062
3,public_wifi,Limited Access,0.3123917804120253,0.45538667418216705,0.22581786107916507,0.41019778833272547,0.40912308846663065,0.1344155374851076,0.2898815409381876,0.6397101051280322,0.3218103018144535,0.658961463146789,0.3434159578588311,0.5843384533025187,0.3347737403267154,0.6277843536924311,0.7657734741192568,0.38994866130075156,0.7586344267899606,0.31122301422027954,0.7169450942488798,0.29882832447896884,0.7489603353470845,0.784995555674623,0.4065490251312707,0.8579209062612498,0.2693303619303911,0.7188798150304873,0.3241206129383381,0.7832070923595703,0.2138968622334546,0.25705310311986,0.2769650346687761,0.25208499997790934,0.6744913319679781,0.2831872132454681,0.04232145478655425,0.6956520593612552
4,public_wifi,Limited Access,0.563292152996478,0.37024488756903684,0.0,0.48533202082413873,0.0,0.14442309160682432,0.20855603985470167,0.5846524638218229,0.32520410470502936,0.6179132752465345,0.3407388358156935,0.627656685546259,0.33405705947927716,0.6103515778394244,0.7380149552498187,0.378462008023123,0.6238556404029496,0.3091302197915294,0.741811232195417,0.3124077721853476,0.7039108475831286,0.7348534944915363,0.40595545812295564,0.7843573898874717,0.29302274102099657,0.6125454717924208,0.3010218008560476,0.7125418803596397,0.2224861207676492,0.25805334360714877,0.2702681937615597,0.24919234186364228,0.7165687771684054,0.261662828197659,0.021768394633936317,0.7274529744853736
5,public_wifi,Full Access,0.5345851756646118,0.331088240280848,0.22488896191881969,0.5075975107234074,0.38518371778705063,0.1613142489957446,0.3532835645103953,0.6531001727833696,0.319730376171616,0.5190586363492651,0.33080225866863167,0.6268885111168824,0.3494673651597523,0.5995988094365079,0.8248570655149796,0.37182943249620415,0.7148319863448354,0.31793097215412375,0.8161630597039812,0.31023959534967205,0.7871794602883093,0.720549118534934,0.3931682894730058,0.7385024027354765,0.30252034668327277,0.6468069556579759,0.3043113638437215,0.7035397741375126,0.19841738873145748,0.27180918401112536,0.2715855425902614,0.25818788466715575,0.776158730956533,0.21301377807737554,0.010827490966092701,0.7815724764395793
6,public_wifi,Full Access,0.3889881970661069,0.3432509345072811,0.04194022035370887,0.48930985008530165,0.22578220841514746,0.1674392154074172,0.19184712091904765,0.4388253456916348,0.2861429022064564,0.6541662282819765,0.3449056100116067,0.6643338616858606,0.3689514877819368,0.5962993266454606,0.8406643422004743,0.3693490749536346,0.6046426472219044,0.3179953237227776,0.6862857487403938,0.3126556013235877,0.7173432149304142,0.7395859496427213,0.3965131919978777,0.8586623115141724,0.2915093655919134,0.6440746997607742,0.3119774424102089,0.7445004688892889,0.2009904585087385,0.2709773663635402,0.26897407452469535,0.25905810060302603,0.810620213916001,0.18387547826069817,0.005504307823302468,0.8133723678276523
7,public_wifi,Full Access,0.686915422374548,0.2975934539205782,0.31446328407237467,0.5060559942252215,0.2319310867976703,0.19635055185420033,0.4090973598491954,0.625566155939155,0.2918299219505883,0.641747397408965,0.3476069236961764,0.551899103307857,0.3605631543532352,0.604629242639414,0.7430065073875483,0.3650570605211468,0.7263336240224203,0.31675636497309645,0.7806690698105025,0.3181865745057567,0.749708987183659,0.7154716147121241,0.388923977939592,0.7201737272231604,0.2928421718285533,0.664310546941463,0.3182338502318548,0.7005674079734079,0.17313916178795483,0.2812020574997197,0.2792145636929653,0.2664442170193601,0.8554038209206287,0.14193314337842758,0.0026630357009461703,0.8567353387711019
8,public_wifi,Full Access,0.18182982943974418,0.37051258607064275,0.6087081635736141,0.39570875670147154,0.007053816720800465,0.23377865722788574,0.3098904227335747,0.6411416145274745,0.29485884183707667,0.6304999110756685,0.35421068585808196,0.6883357217378077,0.3509304723048413,0.6539340597824395,0.7633517582092688,0.36119983196975863,0.6799698025997497,0.318717011115332,0.7512758969450343,0.3200831569149094,0.732911230740529,0.7843886227911724,0.38527846291454904,0.6972947456320236,0.29014754411667915,0.6876368952815551,0.32457399296877176,0.7277154537014225,0.17788841565651023,0.27348455723815135,0.2800717454854818,0.26855528161985653,0.8905289636844123,0.10819288937793017,0.001278146937660929,0.8911680371532427
9,public_wifi,Full Access,0.0,0.333234460130761,0.04589725282785895,0.42085168920187016,0.03480725639649018,0.24591385066736876,0.027875522833957053,0.5300613887788178,0.29724676145749596,0.5602505926054789,0.35294975845797993,0.6642659450776796,0.34980348008452405,0.5876618818140178,0.7063836385376794,0.35057595527326374,0.6871264509981216,0.32670742764459915,0.8000826049266567,0.322716617082137,0.7303303857901045,0.7482646564211313,0.3813167624892552,0.748363190908708,0.2937081751368696,0.7034124347156689,0.3249750623738752,0.733717743259326,0.14593212101901068,0.2838580474726419,0.2904416446860873,0.2797681868222601,0.9101262346395715,0.08924249721291452,0.0006312681475185711,0.9104418687133309
10,public_wifi,Full Access,0.48641279144692207,0.3608340840232485,0.0,0.3942588065918084,0.35524508611347017,0.24490710938494295,0.2625163612221966,0.5162514554886874,0.29320513607765164,0.6287690083871337,0.35631412198068846,0.5913013533703313,0.35048074194165996,0.5826465924493174,0.8034522663536098,0.34345026452998717,0.6713230042255127,0.3352615668369282,0.7858044174270874,0.3212881686330847,0.753484357845621,0.7112668430166951,0.3738109081285269,0.81155459872158,0.28711449780933623,0.7269949294334819,0.3390745940621368,0.7453939061494745,0.15304983241010944,0.28056388604092647,0.2875053217701025,0.2788809597788615,0.9321865476986763,0.06751415452703537,0.00029929777429449356,0.9323361965858235
11,public_wifi,Full Access,0.2506415870824862,0.3528856297564985,0.34196965112523153,0.354227297698994,0.6518006842035791,0.2928870725445076,0.4004867939928233,0.5695403232286973,0.2948320419167068,0.5385936591732604,0.3502912566006763,0.6333141410160894,0.35487670148261696,0.5813318194864625,0.7855963781583246,0.35265561167591053,0.7239115342598142,0.34057880925824263,0.8642974413641731,0.30676557906584695,0.7887306047015294,0.7030696234792297,0.357782702747006,0.7624869041543516,0.30880508323098743,0.6769114147728096,0.33341221402200655,0.7126965155038124,0.14285216374018359,0.2846391204614906,0.28668091008733537,0.2858278057109904,0.9516751965918403,0.04818739303891941,0.00013741036924774797,0.9517439017764642
12,public_wifi,Full Access,0.3063733608965889,0.33128655190996287,0.12596221798215848,0.3597525341887409,0.41304592983162525,0.30896091390129626,0.2744276494236033,0.7033395491198343,0.2781207189173876,0.5498930304706388,0.34699196130086124,0.6174256928452918,0.3748873197817512,0.617886825348083,0.684589278359682,0.3319065679606735,0.6916602822766259,0.3386534243540326,0.772153217773257,0.3294400076852938,0.7158309629231385,0.6937059965900635,0.35659695044119993,0.6973875895117856,0.2943868126310981,0.6744715811002125,0.3490162369277019,0.6880766856819227,0.14217854307222033,0.290727308460097,0.2829845632152929,0.28410958525238983,0.962987186669354,0.036947824294692545,6.49890359628591e-05,0.9630196811873355
13,public_wifi,Full Access,0.4205103466382018,0.3385588979317128,0.40708322272515324,0.3341126266250432,0.22486357163876008,0.327328475443244,0.35198341441363856,0.651520105922923,0.27594272164976624,0.6693162324306396,0.34350854754733845,0.6158622701192911,0.3805487308028953,0.6440636833333072,0.8255195674183496,0.33368635661532925,0.8046486692474034,0.32663452414611066,0.8392496337555331,0.3396791192385599,0.8233662283662819,0.6781568238129864,0.3494950628983544,0.7187771784895871,0.30438633931203246,0.6792326892529581,0.34611859778961307,0.6908934819120465,0.14032489921863386,0.29181893095179134,0.2716966159224942,0.2961595539070805,0.9746578505424017,0.02531301489285307,2.913456475683862e-05,0.9746724178247801
14,public_wifi,Full Access,0.2474819688612816,0.3254706187502264,0.33505606670186266,0.33246915889450845,0.3786577549128426,0.3420602223552653,0.32146767405570864,0.5992260877667932,0.2799906432613278,0.6795867801780139,0.33393620409423325,0.6320293961919814,0.3860731526444389,0.6387259090498607,0.7543093103860636,0.32905852778189937,0.7097046915985411,0.33345786638688324,0.7733401848481108,0.33748360583121734,0.7458581575097489,0.7427026690579773,0.35096347305843495,0.6502651384806348,0.2878831947394804,0.6760511617601969,0.36115333220208456,0.6920200434846585,0.14255045383228798,0.2880896433358856,0.2760478982519689,0.29331200457985757,0.9816257098403894,0.018360903109995545,1.3387049629609571e-05,0.9816324033652042
15,public_wifi,Full Access,0.0,0.31905225076267557,0.0,0.32896763932334416,0.05818739074380608,0.35198010991398015,0.020480804189612574,0.6650109907511864,0.27594935224911776,0.6378167973326934,0.35462005235590616,0.5574313026627656,0.3694305953949759,0.6156241562344326,0.8097784463244014,0.3382622579265759,0.7037113076274332,0.33957914285000773,0.6843829041068198,0.32215859922341655,0.7333630060514553,0.7871366275989427,0.34272118491079956,0.7320282688855362,0.2902310495744897,0.699149246431765,0.36704776551471086,0.7388468991583197,0.11567750658999157,0.2969328291759585,0.2865480790531939,0.3008415851808561,0.9861707402386914,0.013823020277496588,6.2394838306056855e-06,0.9861738599806067
16,public_wifi,Full Access,0.31231773250294026,0.3345987262988803,0.0,0.3278253142237543,0.4597414118474492,0.33757595947736546,0.2596987637119195,0.5657640879886607,0.3094773614861853,0.6261678035266696,0.3386223490724451,0.6519173987323509,0.35190028944136964,0.6165355110238819,0.9119628013514645,0.29826158180323536,0.6823142817792632,0.36221047517765964,0.7857211834339227,0.3395279430191051,0.7859191450984248,0.8015951979817715,0.32060199842838266,0.6965673892201535,0.31854988448250865,0.7158474780818803,0.3608481170891087,0.737196698362747,0.1172220228087859,0.2964893468684063,0.28568766655815403,0.30060096376465373,0.9905078623296064,0.009489359384223923,2.778286192772761e-06,0.9905092514727027
17,public_wifi,Full Access,0.06594144513402245,0.4273323140367357,0.27219732742425923,0.29888877660933466,0.5382124923775404,0.27377890935392946,0.2568868656939987,0.6237485455973417,0.3057822730951001,0.6206906343864796,0.33627379068466967,0.6726479376219257,0.3579439362202303,0.6402234910629437,0.7798023978291091,0.3027398531967345,0.7052988624031595,0.365063323664699,0.8441130955754056,0.33219682313856647,0.7739676990468856,0.7955306314951044,0.31944627530347697,0.796948400015487,0.3111937714360707,0.7020074979306069,0.3693599532604523,0.7614281319858318,0.12772724085081857,0.29362422692764173,0.2835476688540801,0.2951008633674595,0.9935743292261768,0.006424439397388629,1.2313764634619417e-06,0.9935749449144086
18,public_wifi,Full Access,0.369176846906521,0.36503225743527273,0.28148525149580395,0.393273750042557,0.0,0.24169399252217041,0.2454622182565505,0.5465102016888016,0.3031992693586652,0.6476089444684453,0.33494775890864426,0.6795334147891898,0.36185297173269054,0.6285078439811311,0.7444801137602352,0.3003894230043676,0.7393925029525258,0.3647130467383997,0.8211329885149667,0.3348975302572327,0.7682954541644129,0.7067207777137077,0.32099864484167945,0.7367413385877504,0.313992029075349,0.730146030490967,0.36500932608297165,0.7246974302660791,0.1289702228542574,0.29490415909885165,0.28316719678222996,0.292958421264661,0.9954668136484949,0.004532630179794041,5.561717471014305e-07,0.9954670917343684
